analysis,design,fold,seed,K,requested_minority_prevalence,realized_minority_prevalence,context_n,context_minority_n,context_majority_n,n,positive,negative,tn,fp,fn,tp,threshold,accuracy,precision,recall,specificity,balanced_accuracy,npv,referral_n,referral_rate,reviews_per_detected_positive,f1,f2,auc_roc,average_precision,brier,ece_10,prevalence_condition
operational_prevalence_sweep,all_minority_natural,8,42,1,natural,0.3795379537953795,303,115,188,33,12,21,16,5,5,7,0.5,0.696969696969697,0.5833333333333334,0.5833333333333334,0.7619047619047619,0.6726190476190477,0.7619047619047619,12,0.36363636363636365,1.7142857142857142,0.5833333333333334,0.5833333333333334,0.8134920634920635,0.7287034996593821,0.16252740308722902,0.1741493102727514,natural
operational_prevalence_sweep,all_minority_natural,8,99,1,natural,0.3795379537953795,303,115,188,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8174603174603174,0.7340065299624123,0.16212251294960706,0.1484171152114868,natural
operational_prevalence_sweep,all_minority_natural,9,1,1,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8928571428571429,0.7978956228956229,0.13739645032678482,0.20690791986205365,natural
operational_prevalence_sweep,all_minority_natural,9,7,1,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8968253968253969,0.8078162578162578,0.1369300863800338,0.19296663615739706,natural
operational_prevalence_sweep,all_minority_natural,9,21,1,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8968253968253969,0.8078162578162578,0.1362426102746475,0.20524016519387564,natural
operational_prevalence_sweep,all_minority_natural,9,42,1,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8968253968253969,0.8078162578162578,0.13596284520808405,0.2081108459017494,natural
operational_prevalence_sweep,all_minority_natural,9,99,1,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.9007936507936508,0.8167448292448292,0.1361982916389583,0.20653355844093088,natural
operational_prevalence_sweep,all_minority_natural,10,1,1,natural,0.37623762376237624,303,114,189,33,13,20,15,5,5,8,0.5,0.696969696969697,0.6153846153846154,0.6153846153846154,0.75,0.6826923076923077,0.75,13,0.3939393939393939,1.625,0.6153846153846154,0.6153846153846154,0.8576923076923078,0.8154633378317588,0.1524379069296118,0.17638957252105078,natural
operational_prevalence_sweep,all_minority_natural,10,7,1,natural,0.37623762376237624,303,114,189,33,13,20,15,5,5,8,0.5,0.696969696969697,0.6153846153846154,0.6153846153846154,0.75,0.6826923076923077,0.75,13,0.3939393939393939,1.625,0.6153846153846154,0.6153846153846154,0.8576923076923078,0.8154633378317588,0.15341669542773484,0.1791250046455499,natural
operational_prevalence_sweep,all_minority_natural,10,21,1,natural,0.37623762376237624,303,114,189,33,13,20,15,5,6,7,0.5,0.6666666666666666,0.5833333333333334,0.5384615384615384,0.75,0.6442307692307692,0.7142857142857143,12,0.36363636363636365,1.7142857142857142,0.56,0.546875,0.8576923076923078,0.814283773303778,0.152841932698947,0.20707315296837778,natural
operational_prevalence_sweep,all_minority_natural,10,42,1,natural,0.37623762376237624,303,114,189,33,13,20,16,4,5,8,0.5,0.7272727272727273,0.6666666666666666,0.6153846153846154,0.8,0.7076923076923077,0.7619047619047619,12,0.36363636363636365,1.5,0.64,0.625,0.8576923076923078,0.8154633378317588,0.15323536544255592,0.14758904707251172,natural
operational_prevalence_sweep,all_minority_natural,10,99,1,natural,0.37623762376237624,303,114,189,33,13,20,16,4,5,8,0.5,0.7272727272727273,0.6666666666666666,0.6153846153846154,0.8,0.7076923076923077,0.7619047619047619,12,0.36363636363636365,1.5,0.64,0.625,0.8615384615384616,0.8182285464793204,0.15180204909642694,0.14682678110671768,natural
