model,curve,x,y,threshold
Standard TabPFN v2,PR,0.9921259842519685,0.3806646525679758,0.09760117530822754
Standard TabPFN v2,PR,0.9921259842519685,0.38181818181818183,0.09765625
Standard TabPFN v2,PR,0.984251968503937,0.3799392097264438,0.09852276742458344
Standard TabPFN v2,PR,0.984251968503937,0.38109756097560976,0.0992310494184494
Standard TabPFN v2,PR,0.984251968503937,0.382262996941896,0.10139796137809753
Standard TabPFN v2,PR,0.984251968503937,0.3834355828220859,0.1025390625
Standard TabPFN v2,PR,0.984251968503937,0.38461538461538464,0.10367974638938904
Standard TabPFN v2,PR,0.984251968503937,0.38580246913580246,0.10471076518297195
Standard TabPFN v2,PR,0.9763779527559056,0.38390092879256965,0.10725840926170349
Standard TabPFN v2,PR,0.9763779527559056,0.38509316770186336,0.10758528113365173
Standard TabPFN v2,PR,0.9763779527559056,0.3862928348909657,0.10785570740699768
Standard TabPFN v2,PR,0.9763779527559056,0.3875,0.10791015625
Standard TabPFN v2,PR,0.9763779527559056,0.3887147335423197,0.1092662662267685
Standard TabPFN v2,PR,0.9763779527559056,0.389937106918239,0.11360722780227661
Standard TabPFN v2,PR,0.9763779527559056,0.3911671924290221,0.11452991515398026
Standard TabPFN v2,PR,0.9763779527559056,0.3924050632911392,0.11463801562786102
Standard TabPFN v2,PR,0.9763779527559056,0.39365079365079364,0.11490815877914429
Standard TabPFN v2,PR,0.9763779527559056,0.39490445859872614,0.11496428400278091
Standard TabPFN v2,PR,0.9763779527559056,0.3961661341853035,0.11572265625
Standard TabPFN v2,PR,0.9763779527559056,0.3974358974358974,0.1163727343082428
Standard TabPFN v2,PR,0.9763779527559056,0.3987138263665595,0.1170797199010849
Standard TabPFN v2,PR,0.9763779527559056,0.4,0.11734911799430847
Standard TabPFN v2,PR,0.9763779527559056,0.40129449838187703,0.11751419305801392
Standard TabPFN v2,PR,0.9763779527559056,0.4025974025974026,0.11805640161037445
Standard TabPFN v2,PR,0.9763779527559056,0.40522875816993464,0.119140625
Standard TabPFN v2,PR,0.9763779527559056,0.4065573770491803,0.12039072066545486
Standard TabPFN v2,PR,0.9763779527559056,0.40789473684210525,0.12055179476737976
Standard TabPFN v2,PR,0.9763779527559056,0.40924092409240925,0.12190952897071838
Standard TabPFN v2,PR,0.9763779527559056,0.4105960264900662,0.12196312844753265
Standard TabPFN v2,PR,0.9763779527559056,0.4119601328903654,0.12245146930217743
Standard TabPFN v2,PR,0.968503937007874,0.41,0.12283272296190262
Standard TabPFN v2,PR,0.968503937007874,0.411371237458194,0.1229933500289917
Standard TabPFN v2,PR,0.968503937007874,0.412751677852349,0.12358865141868591
Standard TabPFN v2,PR,0.968503937007874,0.41414141414141414,0.1240234375
Standard TabPFN v2,PR,0.9606299212598425,0.41216216216216217,0.12423724681138992
Standard TabPFN v2,PR,0.9606299212598425,0.4135593220338983,0.12456515431404114
Standard TabPFN v2,PR,0.9606299212598425,0.41496598639455784,0.12472540885210037
Standard TabPFN v2,PR,0.9606299212598425,0.41638225255972694,0.13026492297649384
Standard TabPFN v2,PR,0.952755905511811,0.4143835616438356,0.1318359375
Standard TabPFN v2,PR,0.952755905511811,0.41580756013745707,0.1320478469133377
Standard TabPFN v2,PR,0.952755905511811,0.41724137931034483,0.13232421875
Standard TabPFN v2,PR,0.952755905511811,0.4186851211072664,0.13417164981365204
Standard TabPFN v2,PR,0.952755905511811,0.4201388888888889,0.13525390625
Standard TabPFN v2,PR,0.9448818897637795,0.4181184668989547,0.1368241161108017
Standard TabPFN v2,PR,0.9448818897637795,0.4195804195804196,0.1379057914018631
Standard TabPFN v2,PR,0.9448818897637795,0.42105263157894735,0.14041514694690704
Standard TabPFN v2,PR,0.9448818897637795,0.4225352112676056,0.1407298892736435
Standard TabPFN v2,PR,0.9448818897637795,0.42402826855123676,0.14170633256435394
Standard TabPFN v2,PR,0.9448818897637795,0.425531914893617,0.1455078125
Standard TabPFN v2,PR,0.9448818897637795,0.42704626334519574,0.1457875519990921
Standard TabPFN v2,PR,0.937007874015748,0.425,0.14627595245838165
Standard TabPFN v2,PR,0.937007874015748,0.4265232974910394,0.14638017117977142
Standard TabPFN v2,PR,0.937007874015748,0.42805755395683454,0.1465885490179062
Standard TabPFN v2,PR,0.9291338582677166,0.4259927797833935,0.14697265625
Standard TabPFN v2,PR,0.9291338582677166,0.427536231884058,0.1488218754529953
Standard TabPFN v2,PR,0.9291338582677166,0.4290909090909091,0.14931021630764008
Standard TabPFN v2,PR,0.9291338582677166,0.4306569343065693,0.150390625
Standard TabPFN v2,PR,0.9291338582677166,0.43223443223443225,0.15147076547145844
Standard TabPFN v2,PR,0.9291338582677166,0.4338235294117647,0.1516483575105667
Standard TabPFN v2,PR,0.9291338582677166,0.4354243542435424,0.15255065262317657
Standard TabPFN v2,PR,0.9291338582677166,0.43703703703703706,0.15565864741802216
Standard TabPFN v2,PR,0.9291338582677166,0.44029850746268656,0.15712366998195648
Standard TabPFN v2,PR,0.9291338582677166,0.4419475655430712,0.15743227303028107
Standard TabPFN v2,PR,0.9212598425196851,0.4398496240601504,0.15830586850643158
Standard TabPFN v2,PR,0.9212598425196851,0.44150943396226416,0.15995116531848907
Standard TabPFN v2,PR,0.9212598425196851,0.4431818181818182,0.16005371510982513
Standard TabPFN v2,PR,0.9133858267716536,0.44106463878326996,0.16025875508785248
Standard TabPFN v2,PR,0.9133858267716536,0.44274809160305345,0.1618257313966751
Standard TabPFN v2,PR,0.9133858267716536,0.4444444444444444,0.16200707852840424
Standard TabPFN v2,PR,0.9133858267716536,0.4461538461538462,0.16221164166927338
Standard TabPFN v2,PR,0.9133858267716536,0.44787644787644787,0.16318808495998383
Standard TabPFN v2,PR,0.9133858267716536,0.4496124031007752,0.16329021751880646
Standard TabPFN v2,PR,0.9133858267716536,0.45136186770428016,0.16426654160022736
Standard TabPFN v2,PR,0.9133858267716536,0.453125,0.1696363240480423
Standard TabPFN v2,PR,0.9133858267716536,0.4549019607843137,0.17207713425159454
Standard TabPFN v2,PR,0.905511811023622,0.452755905511811,0.17323891818523407
Standard TabPFN v2,PR,0.905511811023622,0.45454545454545453,0.17519228160381317
Standard TabPFN v2,PR,0.905511811023622,0.45634920634920634,0.1755799800157547
Standard TabPFN v2,PR,0.905511811023622,0.4581673306772908,0.17588184773921967
Standard TabPFN v2,PR,0.8976377952755905,0.456,0.17598243057727814
Standard TabPFN v2,PR,0.889763779527559,0.4538152610441767,0.1775335818529129
Standard TabPFN v2,PR,0.889763779527559,0.45564516129032256,0.17919921875
Standard TabPFN v2,PR,0.889763779527559,0.4574898785425101,0.18007569015026093
Standard TabPFN v2,PR,0.889763779527559,0.45934959349593496,0.1807640641927719
Standard TabPFN v2,PR,0.8818897637795275,0.45714285714285713,0.18222872912883759
Standard TabPFN v2,PR,0.8818897637795275,0.45901639344262296,0.18476934731006622
Standard TabPFN v2,PR,0.8818897637795275,0.4609053497942387,0.18691246211528778
Standard TabPFN v2,PR,0.8740157480314961,0.45867768595041325,0.18759916722774506
Standard TabPFN v2,PR,0.8740157480314961,0.4605809128630705,0.18788914382457733
Standard TabPFN v2,PR,0.8740157480314961,0.4625,0.19179587066173553
Standard TabPFN v2,PR,0.8740157480314961,0.46443514644351463,0.196485236287117
Standard TabPFN v2,PR,0.8740157480314961,0.46638655462184875,0.197265625
Standard TabPFN v2,PR,0.8740157480314961,0.4703389830508475,0.19970703125
Standard TabPFN v2,PR,0.8740157480314961,0.4723404255319149,0.20185615122318268
Standard TabPFN v2,PR,0.8740157480314961,0.47435897435897434,0.2021484375
Standard TabPFN v2,PR,0.8740157480314961,0.47639484978540775,0.20293040573596954
Standard TabPFN v2,PR,0.8661417322834646,0.47413793103448276,0.20322225987911224
Standard TabPFN v2,PR,0.8661417322834646,0.47619047619047616,0.20595775544643402
Standard TabPFN v2,PR,0.8661417322834646,0.4782608695652174,0.20859269797801971
Standard TabPFN v2,PR,0.8661417322834646,0.48034934497816595,0.20956914126873016
Standard TabPFN v2,PR,0.8661417322834646,0.4824561403508772,0.21044921875
Standard TabPFN v2,PR,0.8661417322834646,0.4845814977973568,0.21308274567127228
Standard TabPFN v2,PR,0.8661417322834646,0.48672566371681414,0.2138671875
Standard TabPFN v2,PR,0.8661417322834646,0.4888888888888889,0.21474789083003998
Standard TabPFN v2,PR,0.8661417322834646,0.49107142857142855,0.21493957936763763
Standard TabPFN v2,PR,0.8661417322834646,0.49327354260089684,0.2151404172182083
Standard TabPFN v2,PR,0.8661417322834646,0.4954954954954955,0.21786890923976898
Standard TabPFN v2,PR,0.8661417322834646,0.497737556561086,0.22060798108577728
Standard TabPFN v2,PR,0.8582677165354331,0.4954545454545455,0.22158466279506683
Standard TabPFN v2,PR,0.8582677165354331,0.4977168949771689,0.2236328125
Standard TabPFN v2,PR,0.8582677165354331,0.5,0.22412109375
Standard TabPFN v2,PR,0.8503937007874016,0.4976958525345622,0.2275390625
Standard TabPFN v2,PR,0.8503937007874016,0.5,0.22900390625
Standard TabPFN v2,PR,0.84251968503937,0.49767441860465117,0.2314453125
Standard TabPFN v2,PR,0.84251968503937,0.5,0.23553819954395294
Standard TabPFN v2,PR,0.84251968503937,0.5023474178403756,0.2359331101179123
Standard TabPFN v2,PR,0.84251968503937,0.5047169811320755,0.23672322928905487
Standard TabPFN v2,PR,0.84251968503937,0.5071090047393365,0.23876953125
Standard TabPFN v2,PR,0.8346456692913385,0.5047619047619047,0.24062995612621307
Standard TabPFN v2,PR,0.8346456692913385,0.507177033492823,0.24276821315288544
Standard TabPFN v2,PR,0.8267716535433071,0.5048076923076923,0.24307166039943695
Standard TabPFN v2,PR,0.8267716535433071,0.5072463768115942,0.24649004638195038
Standard TabPFN v2,PR,0.8267716535433071,0.5097087378640777,0.2481386512517929
Standard TabPFN v2,PR,0.8188976377952756,0.5098039215686274,0.25048828125
Standard TabPFN v2,PR,0.8188976377952756,0.5148514851485149,0.25225886702537537
Standard TabPFN v2,PR,0.8188976377952756,0.5174129353233831,0.25390625
Standard TabPFN v2,PR,0.8188976377952756,0.52,0.25927734375
Standard TabPFN v2,PR,0.8188976377952756,0.5226130653266332,0.26433977484703064
Standard TabPFN v2,PR,0.8110236220472441,0.5202020202020202,0.2646484375
Standard TabPFN v2,PR,0.8110236220472441,0.5228426395939086,0.2687332332134247
Standard TabPFN v2,PR,0.8110236220472441,0.5255102040816326,0.27001953125
Standard TabPFN v2,PR,0.8110236220472441,0.5282051282051282,0.27099609375
Standard TabPFN v2,PR,0.8110236220472441,0.5309278350515464,0.27228328585624695
Standard TabPFN v2,PR,0.8110236220472441,0.533678756476684,0.2731266915798187
Standard TabPFN v2,PR,0.8110236220472441,0.5364583333333334,0.2734375
Standard TabPFN v2,PR,0.8031496062992126,0.5340314136125655,0.2744140625
Standard TabPFN v2,PR,0.8031496062992126,0.5368421052631579,0.2747252881526947
Standard TabPFN v2,PR,0.8031496062992126,0.5396825396825397,0.275390625
Standard TabPFN v2,PR,0.7952755905511811,0.5372340425531915,0.27849647402763367
Standard TabPFN v2,PR,0.7874015748031497,0.5347593582887701,0.27880859375
Standard TabPFN v2,PR,0.7795275590551181,0.532258064516129,0.2796092927455902
Standard TabPFN v2,PR,0.7795275590551181,0.5351351351351351,0.27978515625
Standard TabPFN v2,PR,0.7716535433070866,0.5355191256830601,0.2822265625
Standard TabPFN v2,PR,0.7637795275590551,0.532967032967033,0.28271484375
Standard TabPFN v2,PR,0.7637795275590551,0.5359116022099447,0.2835164964199066
Standard TabPFN v2,PR,0.7559055118110236,0.5333333333333333,0.28466796875
Standard TabPFN v2,PR,0.7480314960629921,0.5307262569832403,0.2864468991756439
Standard TabPFN v2,PR,0.7480314960629921,0.5337078651685393,0.2919921875
Standard TabPFN v2,PR,0.7401574803149606,0.5310734463276836,0.29509398341178894
Standard TabPFN v2,PR,0.7401574803149606,0.5340909090909091,0.29607030749320984
Standard TabPFN v2,PR,0.7401574803149606,0.5371428571428571,0.303880900144577
Standard TabPFN v2,PR,0.7322834645669292,0.5344827586206896,0.31005859375
Standard TabPFN v2,PR,0.7322834645669292,0.5375722543352601,0.31201171875
Standard TabPFN v2,PR,0.7322834645669292,0.5406976744186046,0.3173828125
Standard TabPFN v2,PR,0.7322834645669292,0.543859649122807,0.31787109375
Standard TabPFN v2,PR,0.7322834645669292,0.5470588235294118,0.31884765625
Standard TabPFN v2,PR,0.7322834645669292,0.5502958579881657,0.32666015625
Standard TabPFN v2,PR,0.7322834645669292,0.5535714285714286,0.32877716422080994
Standard TabPFN v2,PR,0.7322834645669292,0.5568862275449101,0.3304029405117035
Standard TabPFN v2,PR,0.7322834645669292,0.5602409638554217,0.3312179744243622
Standard TabPFN v2,PR,0.7322834645669292,0.5636363636363636,0.33544921875
Standard TabPFN v2,PR,0.7244094488188977,0.5609756097560976,0.337890625
Standard TabPFN v2,PR,0.7244094488188977,0.5644171779141104,0.3427734375
Standard TabPFN v2,PR,0.7244094488188977,0.5679012345679012,0.3460317552089691
Standard TabPFN v2,PR,0.7244094488188977,0.5714285714285714,0.34683915972709656
Standard TabPFN v2,PR,0.7244094488188977,0.575,0.3486328125
Standard TabPFN v2,PR,0.7165354330708661,0.5723270440251572,0.3489621579647064
Standard TabPFN v2,PR,0.7165354330708661,0.5759493670886076,0.34912109375
Standard TabPFN v2,PR,0.7165354330708661,0.5796178343949044,0.3505859375
Standard TabPFN v2,PR,0.7165354330708661,0.5833333333333334,0.35074445605278015
Standard TabPFN v2,PR,0.7165354330708661,0.5870967741935483,0.3525390625
Standard TabPFN v2,PR,0.7086614173228346,0.5844155844155844,0.3533577620983124
Standard TabPFN v2,PR,0.7086614173228346,0.5882352941176471,0.35367342829704285
Standard TabPFN v2,PR,0.7086614173228346,0.5921052631578947,0.3561142385005951
Standard TabPFN v2,PR,0.7007874015748031,0.5894039735099338,0.3582417666912079
Standard TabPFN v2,PR,0.6929133858267716,0.5866666666666667,0.35986328125
Standard TabPFN v2,PR,0.6929133858267716,0.5906040268456376,0.361328125
Standard TabPFN v2,PR,0.6929133858267716,0.5945945945945946,0.36572265625
Standard TabPFN v2,PR,0.6929133858267716,0.5986394557823129,0.373046875
Standard TabPFN v2,PR,0.6929133858267716,0.6027397260273972,0.381010502576828
Standard TabPFN v2,PR,0.6850393700787402,0.6,0.3828125
Standard TabPFN v2,PR,0.6850393700787402,0.6041666666666666,0.3837890625
Standard TabPFN v2,PR,0.6771653543307087,0.6013986013986014,0.38540396094322205
Standard TabPFN v2,PR,0.6692913385826772,0.5985915492957746,0.38818359375
Standard TabPFN v2,PR,0.6692913385826772,0.6028368794326241,0.38833293318748474
Standard TabPFN v2,PR,0.6692913385826772,0.6071428571428571,0.388671875
Standard TabPFN v2,PR,0.6614173228346457,0.60431654676259,0.3897974193096161
Standard TabPFN v2,PR,0.6535433070866141,0.6014492753623188,0.39047619700431824
Standard TabPFN v2,PR,0.6535433070866141,0.6058394160583942,0.390773743391037
Standard TabPFN v2,PR,0.6535433070866141,0.6102941176470589,0.39126190543174744
Standard TabPFN v2,PR,0.6535433070866141,0.6148148148148148,0.39208984375
Standard TabPFN v2,PR,0.6535433070866141,0.6194029850746269,0.39453125
Standard TabPFN v2,PR,0.6456692913385826,0.6165413533834586,0.3955078125
Standard TabPFN v2,PR,0.6377952755905512,0.6136363636363636,0.40087890625
Standard TabPFN v2,PR,0.6377952755905512,0.6183206106870229,0.40283203125
Standard TabPFN v2,PR,0.6299212598425197,0.6153846153846154,0.40673828125
Standard TabPFN v2,PR,0.6299212598425197,0.6201550387596899,0.40737125277519226
Standard TabPFN v2,PR,0.6220472440944882,0.6171875,0.41748046875
Standard TabPFN v2,PR,0.6220472440944882,0.6220472440944882,0.42222222685813904
Standard TabPFN v2,PR,0.6141732283464567,0.6190476190476191,0.42333984375
Standard TabPFN v2,PR,0.6062992125984252,0.616,0.4287109375
Standard TabPFN v2,PR,0.6062992125984252,0.6209677419354839,0.42919921875
Standard TabPFN v2,PR,0.5984251968503937,0.6178861788617886,0.4295482337474823
Standard TabPFN v2,PR,0.5984251968503937,0.6229508196721312,0.4315018355846405
Standard TabPFN v2,PR,0.5984251968503937,0.628099173553719,0.43296703696250916
Standard TabPFN v2,PR,0.5905511811023622,0.625,0.435546875
Standard TabPFN v2,PR,0.5905511811023622,0.6302521008403361,0.4402930438518524
Standard TabPFN v2,PR,0.5826771653543307,0.6271186440677966,0.44078144431114197
Standard TabPFN v2,PR,0.5826771653543307,0.6324786324786325,0.44140625
Standard TabPFN v2,PR,0.5669291338582677,0.6260869565217392,0.44384765625
Standard TabPFN v2,PR,0.5590551181102362,0.6228070175438597,0.44908425211906433
Standard TabPFN v2,PR,0.5590551181102362,0.6283185840707964,0.45299145579338074
Standard TabPFN v2,PR,0.5590551181102362,0.6339285714285714,0.453125
Standard TabPFN v2,PR,0.5511811023622047,0.6306306306306306,0.4564102590084076
Standard TabPFN v2,PR,0.5511811023622047,0.6363636363636364,0.4599609375
Standard TabPFN v2,PR,0.5433070866141733,0.6330275229357798,0.46142578125
Standard TabPFN v2,PR,0.5354330708661418,0.6296296296296297,0.4644862115383148
Standard TabPFN v2,PR,0.5275590551181102,0.6261682242990654,0.46533203125
Standard TabPFN v2,PR,0.5275590551181102,0.6320754716981132,0.46826171875
Standard TabPFN v2,PR,0.5275590551181102,0.638095238095238,0.47265625
Standard TabPFN v2,PR,0.5275590551181102,0.6442307692307693,0.4822954833507538
Standard TabPFN v2,PR,0.5275590551181102,0.6504854368932039,0.48486328125
Standard TabPFN v2,PR,0.5196850393700787,0.6470588235294118,0.4862026870250702
Standard TabPFN v2,PR,0.5196850393700787,0.6534653465346535,0.4931640625
Standard TabPFN v2,PR,0.5118110236220472,0.65,0.49548229575157166
Standard TabPFN v2,PR,0.5039370078740157,0.6464646464646465,0.4970703125
Standard TabPFN v2,PR,0.49606299212598426,0.6428571428571429,0.498046875
Standard TabPFN v2,PR,0.4881889763779528,0.6391752577319587,0.50048828125
Standard TabPFN v2,PR,0.4881889763779528,0.6458333333333334,0.502075731754303
Standard TabPFN v2,PR,0.4881889763779528,0.6526315789473685,0.5186813473701477
Standard TabPFN v2,PR,0.48031496062992124,0.648936170212766,0.52001953125
Standard TabPFN v2,PR,0.47244094488188976,0.6451612903225806,0.525390625
Standard TabPFN v2,PR,0.4645669291338583,0.6413043478260869,0.52734375
Standard TabPFN v2,PR,0.4566929133858268,0.6373626373626373,0.5304029583930969
Standard TabPFN v2,PR,0.44881889763779526,0.6333333333333333,0.5328449606895447
Standard TabPFN v2,PR,0.44881889763779526,0.6404494382022472,0.5333333611488342
Standard TabPFN v2,PR,0.4409448818897638,0.6363636363636364,0.5345374941825867
Standard TabPFN v2,PR,0.4409448818897638,0.6436781609195402,0.53515625
Standard TabPFN v2,PR,0.4409448818897638,0.6511627906976745,0.5364901423454285
Standard TabPFN v2,PR,0.4409448818897638,0.6588235294117647,0.5369783043861389
Standard TabPFN v2,PR,0.4330708661417323,0.6547619047619048,0.53857421875
Standard TabPFN v2,PR,0.4330708661417323,0.6626506024096386,0.53955078125
Standard TabPFN v2,PR,0.4251968503937008,0.6585365853658537,0.5419921875
Standard TabPFN v2,PR,0.41732283464566927,0.654320987654321,0.546875
Standard TabPFN v2,PR,0.4094488188976378,0.65,0.54833984375
Standard TabPFN v2,PR,0.4094488188976378,0.6582278481012658,0.5498046875
Standard TabPFN v2,PR,0.4094488188976378,0.6666666666666666,0.549938976764679
Standard TabPFN v2,PR,0.4015748031496063,0.6623376623376623,0.55517578125
Standard TabPFN v2,PR,0.3937007874015748,0.6578947368421053,0.55712890625
Standard TabPFN v2,PR,0.3937007874015748,0.6666666666666666,0.5601953864097595
Standard TabPFN v2,PR,0.3937007874015748,0.6756756756756757,0.5665445923805237
Standard TabPFN v2,PR,0.3937007874015748,0.684931506849315,0.576171875
Standard TabPFN v2,PR,0.3858267716535433,0.6805555555555556,0.57763671875
Standard TabPFN v2,PR,0.3858267716535433,0.6901408450704225,0.5846154093742371
Standard TabPFN v2,PR,0.3858267716535433,0.7,0.5859375
Standard TabPFN v2,PR,0.3858267716535433,0.7101449275362319,0.58642578125
Standard TabPFN v2,PR,0.3779527559055118,0.7058823529411765,0.5945814251899719
Standard TabPFN v2,PR,0.3700787401574803,0.7014925373134329,0.59716796875
Standard TabPFN v2,PR,0.36220472440944884,0.696969696969697,0.6004393696784973
Standard TabPFN v2,PR,0.3543307086614173,0.6923076923076923,0.6005859375
Standard TabPFN v2,PR,0.3543307086614173,0.703125,0.6021978259086609
Standard TabPFN v2,PR,0.3543307086614173,0.7142857142857143,0.6058091521263123
Standard TabPFN v2,PR,0.3543307086614173,0.7258064516129032,0.6083984375
Standard TabPFN v2,PR,0.3464566929133858,0.7213114754098361,0.611328125
Standard TabPFN v2,PR,0.33858267716535434,0.7166666666666667,0.61474609375
Standard TabPFN v2,PR,0.33070866141732286,0.711864406779661,0.6162109375
Standard TabPFN v2,PR,0.33070866141732286,0.7241379310344828,0.61767578125
Standard TabPFN v2,PR,0.3228346456692913,0.7192982456140351,0.6181640625
Standard TabPFN v2,PR,0.31496062992125984,0.7142857142857143,0.62060546875
Standard TabPFN v2,PR,0.30708661417322836,0.7090909090909091,0.6212454438209534
Standard TabPFN v2,PR,0.2992125984251969,0.7037037037037037,0.62451171875
Standard TabPFN v2,PR,0.2992125984251969,0.7169811320754716,0.62548828125
Standard TabPFN v2,PR,0.2992125984251969,0.7307692307692307,0.6277764439582825
Standard TabPFN v2,PR,0.29133858267716534,0.7254901960784313,0.6396484375
Standard TabPFN v2,PR,0.29133858267716534,0.74,0.64013671875
Standard TabPFN v2,PR,0.29133858267716534,0.7551020408163265,0.6448621153831482
Standard TabPFN v2,PR,0.29133858267716534,0.7708333333333334,0.64892578125
Standard TabPFN v2,PR,0.29133858267716534,0.7872340425531915,0.6492555737495422
Standard TabPFN v2,PR,0.29133858267716534,0.8043478260869565,0.65087890625
Standard TabPFN v2,PR,0.28346456692913385,0.8,0.6515262722969055
Standard TabPFN v2,PR,0.2755905511811024,0.7954545454545454,0.65234375
Standard TabPFN v2,PR,0.2677165354330709,0.7906976744186046,0.6544566750526428
Standard TabPFN v2,PR,0.2677165354330709,0.8095238095238095,0.66015625
Standard TabPFN v2,PR,0.25196850393700787,0.8,0.67529296875
Standard TabPFN v2,PR,0.2440944881889764,0.7948717948717948,0.681640625
Standard TabPFN v2,PR,0.2440944881889764,0.8157894736842105,0.6827839016914368
Standard TabPFN v2,PR,0.23622047244094488,0.8108108108108109,0.6839150786399841
Standard TabPFN v2,PR,0.2283464566929134,0.8055555555555556,0.6925519108772278
Standard TabPFN v2,PR,0.2283464566929134,0.8285714285714286,0.69287109375
Standard TabPFN v2,PR,0.2204724409448819,0.8484848484848485,0.694505512714386
Standard TabPFN v2,PR,0.2125984251968504,0.84375,0.7109375
Standard TabPFN v2,PR,0.2047244094488189,0.8387096774193549,0.71533203125
Standard TabPFN v2,PR,0.1968503937007874,0.8333333333333334,0.7156456112861633
Standard TabPFN v2,PR,0.1889763779527559,0.8275862068965517,0.716796875
Standard TabPFN v2,PR,0.18110236220472442,0.8214285714285714,0.7213675379753113
Standard TabPFN v2,PR,0.1732283464566929,0.8148148148148148,0.7236328125
Standard TabPFN v2,PR,0.16535433070866143,0.8076923076923077,0.724609375
Standard TabPFN v2,PR,0.15748031496062992,0.8,0.7286935448646545
Standard TabPFN v2,PR,0.14960629921259844,0.7916666666666666,0.7351720929145813
Standard TabPFN v2,PR,0.14173228346456693,0.782608695652174,0.7356602549552917
Standard TabPFN v2,PR,0.14173228346456693,0.8181818181818182,0.73583984375
Standard TabPFN v2,PR,0.13385826771653545,0.8095238095238095,0.7365079522132874
Standard TabPFN v2,PR,0.12598425196850394,0.8,0.7366365790367126
Standard TabPFN v2,PR,0.11811023622047244,0.7894736842105263,0.7537222504615784
Standard TabPFN v2,PR,0.11023622047244094,0.7777777777777778,0.7728548645973206
Standard TabPFN v2,PR,0.10236220472440945,0.7647058823529411,0.79638671875
Standard TabPFN v2,PR,0.09448818897637795,0.75,0.8016599416732788
Standard TabPFN v2,PR,0.08661417322834646,0.7333333333333333,0.8148419260978699
Standard TabPFN v2,PR,0.07874015748031496,0.7142857142857143,0.8160175681114197
Standard TabPFN v2,PR,0.07874015748031496,0.7692307692307693,0.8184592723846436
Standard TabPFN v2,PR,0.07874015748031496,0.8333333333333334,0.8213893175125122
Standard TabPFN v2,PR,0.07086614173228346,0.8181818181818182,0.8240175843238831
Standard TabPFN v2,PR,0.06299212598425197,0.8,0.8343707919120789
Standard TabPFN v2,PR,0.05511811023622047,0.7777777777777778,0.8426705598831177
Standard TabPFN v2,PR,0.047244094488188976,0.75,0.845806360244751
Standard TabPFN v2,PR,0.03937007874015748,0.7142857142857143,0.881186306476593
Standard TabPFN v2,PR,0.031496062992125984,0.6666666666666666,0.888671875
Standard TabPFN v2,PR,0.023622047244094488,0.6,0.8949102759361267
Standard TabPFN v2,PR,0.015748031496062992,0.5,0.8958867192268372
Standard TabPFN v2,PR,0.007874015748031496,0.3333333333333333,0.8993591666221619
Standard TabPFN v2,PR,0.007874015748031496,0.5,0.9057064652442932
Standard TabPFN v2,PR,0.0,0.0,0.9198095798492432
Standard TabPFN v2,PR,0.0,1.0,
XGBoost,ROC,0.0,0.0,inf
XGBoost,ROC,0.0,0.007874015748031496,0.9851638078689575
XGBoost,ROC,0.0,0.047244094488188976,0.9615249633789062
XGBoost,ROC,0.009569377990430622,0.047244094488188976,0.9537370800971985
XGBoost,ROC,0.009569377990430622,0.07874015748031496,0.9346216917037964
XGBoost,ROC,0.014354066985645933,0.07874015748031496,0.9272341132164001
XGBoost,ROC,0.014354066985645933,0.11811023622047244,0.9097601175308228
XGBoost,ROC,0.019138755980861243,0.11811023622047244,0.8900009393692017
XGBoost,ROC,0.019138755980861243,0.15748031496062992,0.8790972828865051
XGBoost,ROC,0.023923444976076555,0.15748031496062992,0.8779414892196655
XGBoost,ROC,0.023923444976076555,0.1732283464566929,0.8678785562515259
XGBoost,ROC,0.03827751196172249,0.1732283464566929,0.863351583480835
XGBoost,ROC,0.03827751196172249,0.1889763779527559,0.8531145453453064
XGBoost,ROC,0.0430622009569378,0.1889763779527559,0.8452471494674683
XGBoost,ROC,0.0430622009569378,0.2125984251968504,0.828995943069458
XGBoost,ROC,0.05263157894736842,0.2125984251968504,0.8111477494239807
XGBoost,ROC,0.05263157894736842,0.2283464566929134,0.789945125579834
XGBoost,ROC,0.06220095693779904,0.2283464566929134,0.7873662114143372
XGBoost,ROC,0.06220095693779904,0.23622047244094488,0.7839241623878479
XGBoost,ROC,0.06698564593301436,0.23622047244094488,0.7833288908004761
XGBoost,ROC,0.06698564593301436,0.2440944881889764,0.7826645970344543
XGBoost,ROC,0.08133971291866028,0.2440944881889764,0.7737333178520203
XGBoost,ROC,0.08133971291866028,0.25984251968503935,0.767906665802002
XGBoost,ROC,0.0861244019138756,0.25984251968503935,0.7634034156799316
XGBoost,ROC,0.0861244019138756,0.2755905511811024,0.7499445080757141
XGBoost,ROC,0.09090909090909091,0.2755905511811024,0.7486335635185242
XGBoost,ROC,0.09090909090909091,0.3228346456692913,0.7335690259933472
XGBoost,ROC,0.10526315789473684,0.3228346456692913,0.7248884439468384
XGBoost,ROC,0.10526315789473684,0.3464566929133858,0.7167288661003113
XGBoost,ROC,0.11483253588516747,0.3464566929133858,0.7150400280952454
XGBoost,ROC,0.11483253588516747,0.3858267716535433,0.6981874704360962
XGBoost,ROC,0.12440191387559808,0.3858267716535433,0.6862708330154419
XGBoost,ROC,0.12440191387559808,0.41732283464566927,0.6704416275024414
XGBoost,ROC,0.1291866028708134,0.41732283464566927,0.6636797189712524
XGBoost,ROC,0.1291866028708134,0.4645669291338583,0.6403664946556091
