analysis,design,fold,seed,K,requested_minority_prevalence,realized_minority_prevalence,context_n,context_minority_n,context_majority_n,n,positive,negative,tn,fp,fn,tp,threshold,accuracy,precision,recall,specificity,balanced_accuracy,npv,referral_n,referral_rate,reviews_per_detected_positive,f1,f2,auc_roc,average_precision,brier,ece_10,balance
context_size_balance_by_k,full_natural,5,42,20,natural,0.37748344370860926,302,114,188,34,13,21,18,3,7,6,0.5,0.7058823529411765,0.6666666666666666,0.46153846153846156,0.8571428571428571,0.6593406593406593,0.72,9,0.2647058823529412,1.5,0.5454545454545454,0.4918032786885246,0.7582417582417582,0.6805056588710434,0.19473233250157912,0.1549518025096725,full_natural
context_size_balance_by_k,full_natural,5,99,1,natural,0.37748344370860926,302,114,188,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.7582417582417582,0.6805056588710434,0.19486675239082163,0.18160575803588416,full_natural
context_size_balance_by_k,full_natural,5,99,20,natural,0.37748344370860926,302,114,188,34,13,21,18,3,7,6,0.5,0.7058823529411765,0.6666666666666666,0.46153846153846156,0.8571428571428571,0.6593406593406593,0.72,9,0.2647058823529412,1.5,0.5454545454545454,0.4918032786885246,0.7545787545787546,0.6756105539759385,0.1949179279338515,0.15533062136348555,full_natural
context_size_balance_by_k,full_natural,6,1,1,natural,0.37748344370860926,302,114,188,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6483516483516484,0.6908434158434158,0.20367661848433743,0.19679422041072564,full_natural
context_size_balance_by_k,full_natural,6,1,20,natural,0.37748344370860926,302,114,188,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6446886446886446,0.693198903493021,0.20332883810147231,0.19708854354479735,full_natural
context_size_balance_by_k,full_natural,6,7,1,natural,0.37748344370860926,302,114,188,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6446886446886446,0.693198903493021,0.20404940422271745,0.22331952544696188,full_natural
context_size_balance_by_k,full_natural,6,7,20,natural,0.37748344370860926,302,114,188,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6483516483516483,0.699181809475927,0.20304642391613967,0.1970611762474565,full_natural
context_size_balance_by_k,full_natural,6,21,1,natural,0.37748344370860926,302,114,188,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6520146520146519,0.7008301611242786,0.20335669364789255,0.1980689847294022,full_natural
context_size_balance_by_k,full_natural,6,21,20,natural,0.37748344370860926,302,114,188,34,13,21,19,2,7,6,0.5,0.7352941176470589,0.75,0.46153846153846156,0.9047619047619048,0.6831501831501832,0.7307692307692307,8,0.23529411764705882,1.3333333333333333,0.5714285714285714,0.5,0.6446886446886446,0.693198903493021,0.2034787887523359,0.19774331327746894,full_natural
context_size_balance_by_k,full_natural,6,42,1,natural,0.37748344370860926,302,114,188,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6410256410256411,0.6894407335583805,0.20330780959705397,0.19825693723909993,full_natural
context_size_balance_by_k,full_natural,6,42,20,natural,0.37748344370860926,302,114,188,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6483516483516483,0.699181809475927,0.2032415756779946,0.19729111497016513,full_natural
context_size_balance_by_k,full_natural,6,99,1,natural,0.37748344370860926,302,114,188,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6446886446886446,0.6983076836018012,0.20211074712635635,0.19582162928931854,full_natural
context_size_balance_by_k,full_natural,6,99,20,natural,0.37748344370860926,302,114,188,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6483516483516483,0.699181809475927,0.20285739984110493,0.1964985618696493,full_natural
context_size_balance_by_k,full_natural,7,1,1,natural,0.3795379537953795,303,115,188,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.7380952380952381,0.6166756446168211,0.19858285935170478,0.13465822871887323,full_natural
context_size_balance_by_k,full_natural,7,1,20,natural,0.3795379537953795,303,115,188,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.75,0.6204668534080298,0.19801329610642168,0.12814958732236514,full_natural
context_size_balance_by_k,full_natural,7,7,1,natural,0.3795379537953795,303,115,188,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.7380952380952381,0.6090873015873015,0.19907442798655176,0.0908858107798027,full_natural
context_size_balance_by_k,full_natural,7,7,20,natural,0.3795379537953795,303,115,188,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.75,0.6204668534080298,0.1980190123166435,0.12804516698374893,full_natural
context_size_balance_by_k,full_natural,7,21,1,natural,0.3795379537953795,303,115,188,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.746031746031746,0.6192353263144337,0.199844278524998,0.1092801798473705,full_natural
context_size_balance_by_k,full_natural,7,21,20,natural,0.3795379537953795,303,115,188,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.746031746031746,0.6184827264239028,0.1975572766515462,0.12717684177738248,full_natural
context_size_balance_by_k,full_natural,7,42,1,natural,0.3795379537953795,303,115,188,33,12,21,18,3,5,7,0.5,0.7575757575757576,0.7,0.5833333333333334,0.8571428571428571,0.7202380952380952,0.782608695652174,10,0.30303030303030304,1.4285714285714286,0.6363636363636364,0.603448275862069,0.7380952380952381,0.6153740895120204,0.19786347091962622,0.1173657382076437,full_natural
context_size_balance_by_k,full_natural,7,42,20,natural,0.3795379537953795,303,115,188,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.75,0.6218139499389499,0.1981327404872485,0.12809052566687265,full_natural
context_size_balance_by_k,full_natural,7,99,1,natural,0.3795379537953795,303,115,188,33,12,21,18,3,5,7,0.5,0.7575757575757576,0.7,0.5833333333333334,0.8571428571428571,0.7202380952380952,0.782608695652174,10,0.30303030303030304,1.4285714285714286,0.6363636363636364,0.603448275862069,0.7420634920634921,0.6121121525533291,0.19817376118475566,0.15094479354041992,full_natural
context_size_balance_by_k,full_natural,7,99,20,natural,0.3795379537953795,303,115,188,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.746031746031746,0.6198298229548229,0.1979298832789671,0.1282072611378901,full_natural
context_size_balance_by_k,full_natural,8,1,1,natural,0.3795379537953795,303,115,188,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8174603174603174,0.7340065299624123,0.16166866990099354,0.1478224823420698,full_natural
context_size_balance_by_k,full_natural,8,1,20,natural,0.3795379537953795,303,115,188,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8134920634920635,0.7287034996593821,0.16188845124069112,0.17214126681739636,full_natural
context_size_balance_by_k,full_natural,8,7,1,natural,0.3795379537953795,303,115,188,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8214285714285714,0.7382800342359166,0.16119414588208603,0.1727200412389004,full_natural
context_size_balance_by_k,full_natural,8,7,20,natural,0.3795379537953795,303,115,188,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8134920634920635,0.7287034996593821,0.1619415127674219,0.17212422079209125,full_natural
context_size_balance_by_k,full_natural,8,21,1,natural,0.3795379537953795,303,115,188,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8134920634920635,0.7287034996593821,0.1622390255492816,0.14909236133098605,full_natural
context_size_balance_by_k,full_natural,8,21,20,natural,0.3795379537953795,303,115,188,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8134920634920635,0.7287034996593821,0.161627430010302,0.17219210393501053,full_natural
context_size_balance_by_k,full_natural,8,42,1,natural,0.3795379537953795,303,115,188,33,12,21,16,5,5,7,0.5,0.696969696969697,0.5833333333333334,0.5833333333333334,0.7619047619047619,0.6726190476190477,0.7619047619047619,12,0.36363636363636365,1.7142857142857142,0.5833333333333334,0.5833333333333334,0.8134920634920635,0.7287034996593821,0.16252740308722902,0.1741493102727514,full_natural
context_size_balance_by_k,full_natural,8,42,20,natural,0.3795379537953795,303,115,188,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8174603174603174,0.7340065299624123,0.16180422003259856,0.1721407827554327,full_natural
context_size_balance_by_k,full_natural,8,99,1,natural,0.3795379537953795,303,115,188,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8174603174603174,0.7340065299624123,0.16212251294960706,0.1484171152114868,full_natural
context_size_balance_by_k,full_natural,8,99,20,natural,0.3795379537953795,303,115,188,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8174603174603174,0.7453701663260487,0.16168094357076457,0.17235504903576587,full_natural
context_size_balance_by_k,full_natural,9,1,1,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8928571428571429,0.7978956228956229,0.13739645032678482,0.20690791986205365,full_natural
context_size_balance_by_k,full_natural,9,1,20,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.888888888888889,0.8004980928893972,0.13753625184503546,0.20671430636535992,full_natural
context_size_balance_by_k,full_natural,9,7,1,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8968253968253969,0.8078162578162578,0.1369300863800338,0.19296663615739706,full_natural
context_size_balance_by_k,full_natural,9,7,20,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8968253968253969,0.8078162578162578,0.13718653985432816,0.20672207709514734,full_natural
context_size_balance_by_k,full_natural,9,21,1,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8968253968253969,0.8078162578162578,0.1362426102746475,0.20524016519387564,full_natural
context_size_balance_by_k,full_natural,9,21,20,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8968253968253969,0.8078162578162578,0.13718499689759098,0.206954329754367,full_natural
context_size_balance_by_k,full_natural,9,42,1,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8968253968253969,0.8078162578162578,0.13596284520808405,0.2081108459017494,full_natural
context_size_balance_by_k,full_natural,9,42,20,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8968253968253969,0.8078162578162578,0.13675391960650152,0.20665427681171536,full_natural
context_size_balance_by_k,full_natural,9,99,1,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.9007936507936508,0.8167448292448292,0.1361982916389583,0.20653355844093088,full_natural
context_size_balance_by_k,full_natural,9,99,20,natural,0.3795379537953795,303,115,188,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8968253968253969,0.8078162578162578,0.1371231292677241,0.20694024860858917,full_natural
context_size_balance_by_k,full_natural,10,1,1,natural,0.37623762376237624,303,114,189,33,13,20,15,5,5,8,0.5,0.696969696969697,0.6153846153846154,0.6153846153846154,0.75,0.6826923076923077,0.75,13,0.3939393939393939,1.625,0.6153846153846154,0.6153846153846154,0.8576923076923078,0.8154633378317588,0.1524379069296118,0.17638957252105078,full_natural
context_size_balance_by_k,full_natural,10,1,20,natural,0.37623762376237624,303,114,189,33,13,20,16,4,5,8,0.5,0.7272727272727273,0.6666666666666666,0.6153846153846154,0.8,0.7076923076923077,0.7619047619047619,12,0.36363636363636365,1.5,0.64,0.625,0.8615384615384616,0.8182285464793204,0.1519003191325184,0.14673274371660117,full_natural
context_size_balance_by_k,full_natural,10,7,1,natural,0.37623762376237624,303,114,189,33,13,20,15,5,5,8,0.5,0.696969696969697,0.6153846153846154,0.6153846153846154,0.75,0.6826923076923077,0.75,13,0.3939393939393939,1.625,0.6153846153846154,0.6153846153846154,0.8576923076923078,0.8154633378317588,0.15341669542773484,0.1791250046455499,full_natural
context_size_balance_by_k,full_natural,10,7,20,natural,0.37623762376237624,303,114,189,33,13,20,16,4,5,8,0.5,0.7272727272727273,0.6666666666666666,0.6153846153846154,0.8,0.7076923076923077,0.7619047619047619,12,0.36363636363636365,1.5,0.64,0.625,0.8576923076923078,0.8154633378317588,0.1519243506145301,0.14674675329165024,full_natural
context_size_balance_by_k,full_natural,10,21,1,natural,0.37623762376237624,303,114,189,33,13,20,15,5,6,7,0.5,0.6666666666666666,0.5833333333333334,0.5384615384615384,0.75,0.6442307692307692,0.7142857142857143,12,0.36363636363636365,1.7142857142857142,0.56,0.546875,0.8576923076923078,0.814283773303778,0.152841932698947,0.20707315296837778,full_natural
context_size_balance_by_k,full_natural,10,21,20,natural,0.37623762376237624,303,114,189,33,13,20,16,4,5,8,0.5,0.7272727272727273,0.6666666666666666,0.6153846153846154,0.8,0.7076923076923077,0.7619047619047619,12,0.36363636363636365,1.5,0.64,0.625,0.8653846153846154,0.8209276018099547,0.15173398712918035,0.14685976956829883,full_natural
context_size_balance_by_k,full_natural,10,42,1,natural,0.37623762376237624,303,114,189,33,13,20,16,4,5,8,0.5,0.7272727272727273,0.6666666666666666,0.6153846153846154,0.8,0.7076923076923077,0.7619047619047619,12,0.36363636363636365,1.5,0.64,0.625,0.8576923076923078,0.8154633378317588,0.15323536544255592,0.14758904707251172,full_natural
context_size_balance_by_k,full_natural,10,42,20,natural,0.37623762376237624,303,114,189,33,13,20,16,4,5,8,0.5,0.7272727272727273,0.6666666666666666,0.6153846153846154,0.8,0.7076923076923077,0.7619047619047619,12,0.36363636363636365,1.5,0.64,0.625,0.8615384615384616,0.8182285464793204,0.1516392604183718,0.14695601233027197,full_natural
context_size_balance_by_k,full_natural,10,99,1,natural,0.37623762376237624,303,114,189,33,13,20,16,4,5,8,0.5,0.7272727272727273,0.6666666666666666,0.6153846153846154,0.8,0.7076923076923077,0.7619047619047619,12,0.36363636363636365,1.5,0.64,0.625,0.8615384615384616,0.8182285464793204,0.15180204909642694,0.14682678110671768,full_natural
context_size_balance_by_k,full_natural,10,99,20,natural,0.37623762376237624,303,114,189,33,13,20,16,4,5,8,0.5,0.7272727272727273,0.6666666666666666,0.6153846153846154,0.8,0.7076923076923077,0.7619047619047619,12,0.36363636363636365,1.5,0.64,0.625,0.8615384615384616,0.8182285464793204,0.15190181775276163,0.14698313063744342,full_natural
context_size_balance_by_k,size_matched_natural,1,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,5,8,0.5,0.7647058823529411,0.7272727272727273,0.6153846153846154,0.8571428571428571,0.7362637362637363,0.782608695652174,11,0.3235294117647059,1.375,0.6666666666666666,0.6349206349206349,0.8534798534798534,0.8100314017437142,0.15324051858851595,0.13176331362303567,size_matched_natural
context_size_balance_by_k,size_matched_natural,1,1,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,5,8,0.5,0.7647058823529411,0.7272727272727273,0.6153846153846154,0.8571428571428571,0.7362637362637363,0.782608695652174,11,0.3235294117647059,1.375,0.6666666666666666,0.6349206349206349,0.8424908424908425,0.7937660881099795,0.1592184518106024,0.10681369615828289,size_matched_natural
context_size_balance_by_k,size_matched_natural,1,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,4,9,0.5,0.7647058823529411,0.6923076923076923,0.6923076923076923,0.8095238095238095,0.7509157509157509,0.8095238095238095,13,0.38235294117647056,1.4444444444444444,0.6923076923076923,0.6923076923076923,0.8205128205128206,0.7563714063714062,0.1676222374414172,0.0879984132068999,size_matched_natural
context_size_balance_by_k,size_matched_natural,1,7,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,5,8,0.5,0.7647058823529411,0.7272727272727273,0.6153846153846154,0.8571428571428571,0.7362637362637363,0.782608695652174,11,0.3235294117647059,1.375,0.6666666666666666,0.6349206349206349,0.8315018315018315,0.7701558675242886,0.164222190998068,0.09420695835176637,size_matched_natural
context_size_balance_by_k,size_matched_natural,1,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,4,9,0.5,0.8235294117647058,0.8181818181818182,0.6923076923076923,0.9047619047619048,0.7985347985347986,0.8260869565217391,11,0.3235294117647059,1.2222222222222223,0.75,0.7142857142857143,0.8534798534798534,0.847112527994881,0.16098089971515273,0.16236874680308733,size_matched_natural
context_size_balance_by_k,size_matched_natural,1,21,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,5,8,0.5,0.7647058823529411,0.7272727272727273,0.6153846153846154,0.8571428571428571,0.7362637362637363,0.782608695652174,11,0.3235294117647059,1.375,0.6666666666666666,0.6349206349206349,0.8388278388278388,0.7883056915564655,0.16284953945431832,0.1071638377273784,size_matched_natural
context_size_balance_by_k,size_matched_natural,1,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,5,8,0.5,0.7647058823529411,0.7272727272727273,0.6153846153846154,0.8571428571428571,0.7362637362637363,0.782608695652174,11,0.3235294117647059,1.375,0.6666666666666666,0.6349206349206349,0.816849816849817,0.7481484327638173,0.17047514765895752,0.09891035933704936,size_matched_natural
context_size_balance_by_k,size_matched_natural,1,42,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,5,8,0.5,0.7647058823529411,0.7272727272727273,0.6153846153846154,0.8571428571428571,0.7362637362637363,0.782608695652174,11,0.3235294117647059,1.375,0.6666666666666666,0.6349206349206349,0.8351648351648352,0.7858765417588947,0.16174544463930354,0.07927634435541489,size_matched_natural
context_size_balance_by_k,size_matched_natural,1,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,4,9,0.5,0.8235294117647058,0.8181818181818182,0.6923076923076923,0.9047619047619048,0.7985347985347986,0.8260869565217391,11,0.3235294117647059,1.2222222222222223,0.75,0.7142857142857143,0.8498168498168499,0.8328162878365717,0.15316454545188798,0.1388063220416798,size_matched_natural
context_size_balance_by_k,size_matched_natural,1,99,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,4,9,0.5,0.7941176470588235,0.75,0.6923076923076923,0.8571428571428571,0.7747252747252746,0.8181818181818182,12,0.35294117647058826,1.3333333333333333,0.72,0.703125,0.8315018315018315,0.7704919263742793,0.16142839794786126,0.11788097659454624,size_matched_natural
context_size_balance_by_k,size_matched_natural,2,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,7,6,0.5,0.7352941176470589,0.75,0.46153846153846156,0.9047619047619048,0.6831501831501832,0.7307692307692307,8,0.23529411764705882,1.3333333333333333,0.5714285714285714,0.5,0.7124542124542125,0.6746089372929653,0.2022137757295217,0.13924370311638887,size_matched_natural
context_size_balance_by_k,size_matched_natural,2,1,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.695970695970696,0.6628752686627448,0.20685976135776485,0.1896694491014761,size_matched_natural
context_size_balance_by_k,size_matched_natural,2,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,9,4,0.5,0.6764705882352942,0.6666666666666666,0.3076923076923077,0.9047619047619048,0.6062271062271063,0.6785714285714286,6,0.17647058823529413,1.5,0.42105263157894735,0.3448275862068966,0.695970695970696,0.6110907702719117,0.2140261794648894,0.19207785015597062,size_matched_natural
context_size_balance_by_k,size_matched_natural,2,7,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.6886446886446888,0.6355258374671597,0.20885373771243682,0.1418938356287339,size_matched_natural
context_size_balance_by_k,size_matched_natural,2,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,7,6,0.5,0.6764705882352942,0.6,0.46153846153846156,0.8095238095238095,0.6355311355311355,0.7083333333333334,10,0.29411764705882354,1.6666666666666667,0.5217391304347826,0.4838709677419355,0.7032967032967034,0.6320759716830766,0.20364284918498549,0.14081186231444862,size_matched_natural
context_size_balance_by_k,size_matched_natural,2,21,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,7,6,0.5,0.7058823529411765,0.6666666666666666,0.46153846153846156,0.8571428571428571,0.6593406593406593,0.72,9,0.2647058823529412,1.5,0.5454545454545454,0.4918032786885246,0.695970695970696,0.6706178528759172,0.2064766933993303,0.14076536236440435,size_matched_natural
context_size_balance_by_k,size_matched_natural,2,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,16,5,8,5,0.5,0.6176470588235294,0.5,0.38461538461538464,0.7619047619047619,0.5732600732600732,0.6666666666666666,10,0.29411764705882354,2.0,0.43478260869565216,0.4032258064516129,0.673992673992674,0.5492401857968928,0.21353076563136658,0.22994061581352176,size_matched_natural
context_size_balance_by_k,size_matched_natural,2,42,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,7,6,0.5,0.7058823529411765,0.6666666666666666,0.46153846153846156,0.8571428571428571,0.6593406593406593,0.72,9,0.2647058823529412,1.5,0.5454545454545454,0.4918032786885246,0.6886446886446886,0.6230319255329051,0.2086888586199793,0.14039417312425725,size_matched_natural
context_size_balance_by_k,size_matched_natural,2,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,5,8,0.5,0.7352941176470589,0.6666666666666666,0.6153846153846154,0.8095238095238095,0.7124542124542125,0.7727272727272727,12,0.35294117647058826,1.5,0.64,0.625,0.706959706959707,0.656315193999222,0.2035294188105731,0.24220895942519696,size_matched_natural
context_size_balance_by_k,size_matched_natural,2,99,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.6923076923076924,0.6425955483830246,0.20768531307056468,0.15266272666699746,size_matched_natural
context_size_balance_by_k,size_matched_natural,3,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,13,8,9,4,0.5,0.5,0.3333333333333333,0.3076923076923077,0.6190476190476191,0.4633699633699634,0.5909090909090909,12,0.35294117647058826,3.0,0.32,0.3125,0.5787545787545788,0.5198371327533443,0.279295245368128,0.319527888780131,size_matched_natural
context_size_balance_by_k,size_matched_natural,3,1,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,14,7,8,5,0.5,0.5588235294117647,0.4166666666666667,0.38461538461538464,0.6666666666666666,0.5256410256410257,0.6363636363636364,12,0.35294117647058826,2.4,0.4,0.390625,0.5824175824175825,0.46388468957030826,0.2509228040155711,0.22482152305105155,size_matched_natural
