n,positive,negative,tn,fp,fn,tp,threshold,accuracy,precision,recall,specificity,balanced_accuracy,npv,referral_n,referral_rate,reviews_per_detected_positive,f1,f2,auc_roc,average_precision,brier,ece_10,selected,analysis_role
336,127,209,188,21,75,52,0.58,0.7142857142857143,0.7123287671232876,0.4094488188976378,0.8995215311004785,0.6544851749990581,0.714828897338403,73,0.21726190476190477,1.4038461538461537,0.52,0.4475043029259897,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,188,21,75,52,0.59,0.7142857142857143,0.7123287671232876,0.4094488188976378,0.8995215311004785,0.6544851749990581,0.714828897338403,73,0.21726190476190477,1.4038461538461537,0.52,0.4475043029259897,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,188,21,75,52,0.6,0.7142857142857143,0.7123287671232876,0.4094488188976378,0.8995215311004785,0.6544851749990581,0.714828897338403,73,0.21726190476190477,1.4038461538461537,0.52,0.4475043029259897,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,188,21,75,52,0.61,0.7142857142857143,0.7123287671232876,0.4094488188976378,0.8995215311004785,0.6544851749990581,0.714828897338403,73,0.21726190476190477,1.4038461538461537,0.52,0.4475043029259897,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,188,21,75,52,0.62,0.7142857142857143,0.7123287671232876,0.4094488188976378,0.8995215311004785,0.6544851749990581,0.714828897338403,73,0.21726190476190477,1.4038461538461537,0.52,0.4475043029259897,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,188,21,77,50,0.63,0.7083333333333334,0.704225352112676,0.3937007874015748,0.8995215311004785,0.6466111592510266,0.7094339622641509,71,0.2113095238095238,1.42,0.5050505050505051,0.4317789291882556,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,188,21,77,50,0.64,0.7083333333333334,0.704225352112676,0.3937007874015748,0.8995215311004785,0.6466111592510266,0.7094339622641509,71,0.2113095238095238,1.42,0.5050505050505051,0.4317789291882556,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,188,21,77,50,0.65,0.7083333333333334,0.704225352112676,0.3937007874015748,0.8995215311004785,0.6466111592510266,0.7094339622641509,71,0.2113095238095238,1.42,0.5050505050505051,0.4317789291882556,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,188,21,81,46,0.66,0.6964285714285714,0.6865671641791045,0.36220472440944884,0.8995215311004785,0.6308631277549637,0.6988847583643123,67,0.19940476190476192,1.4565217391304348,0.4742268041237113,0.4,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,191,18,94,33,0.67,0.6666666666666666,0.6470588235294118,0.25984251968503935,0.9138755980861244,0.5868590588855819,0.6701754385964912,51,0.15178571428571427,1.5454545454545454,0.3707865168539326,0.295169946332737,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,191,18,94,33,0.68,0.6666666666666666,0.6470588235294118,0.25984251968503935,0.9138755980861244,0.5868590588855819,0.6701754385964912,51,0.15178571428571427,1.5454545454545454,0.3707865168539326,0.295169946332737,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,191,18,95,32,0.69,0.6636904761904762,0.64,0.25196850393700787,0.9138755980861244,0.5829220510115661,0.6678321678321678,50,0.1488095238095238,1.5625,0.3615819209039548,0.2867383512544803,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,191,18,95,32,0.7,0.6636904761904762,0.64,0.25196850393700787,0.9138755980861244,0.5829220510115661,0.6678321678321678,50,0.1488095238095238,1.5625,0.3615819209039548,0.2867383512544803,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,195,14,107,20,0.71,0.6398809523809523,0.5882352941176471,0.15748031496062992,0.9330143540669856,0.5452473345138078,0.6456953642384106,34,0.10119047619047619,1.7,0.2484472049689441,0.18450184501845018,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,195,14,108,19,0.72,0.6369047619047619,0.5757575757575758,0.14960629921259844,0.9330143540669856,0.5413103266397921,0.6435643564356436,33,0.09821428571428571,1.736842105263158,0.2375,0.1756007393715342,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,200,9,118,9,0.73,0.6220238095238095,0.5,0.07086614173228346,0.9569377990430622,0.5139019703876728,0.6289308176100629,18,0.05357142857142857,2.0,0.12413793103448276,0.08555133079847908,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
