analysis,design,fold,seed,K,requested_minority_prevalence,realized_minority_prevalence,context_n,context_minority_n,context_majority_n,n,positive,negative,tn,fp,fn,tp,threshold,accuracy,precision,recall,specificity,balanced_accuracy,npv,referral_n,referral_rate,reviews_per_detected_positive,f1,f2,auc_roc,average_precision,brier,ece_10,prevalence_condition
fixed_size_prevalence_sweep,fixed_n_228_0.5,10,42,1,0.5,0.5,228,114,114,33,13,20,14,6,3,10,0.5,0.7272727272727273,0.625,0.7692307692307693,0.7,0.7346153846153847,0.8235294117647058,16,0.48484848484848486,1.6,0.6896551724137931,0.7352941176470589,0.8692307692307693,0.83670875907718,0.1708872841768423,0.17416128200111966,0.50
fixed_size_prevalence_sweep,fixed_n_228_0.5,10,99,1,0.5,0.5,228,114,114,33,13,20,13,7,2,11,0.5,0.7272727272727273,0.6111111111111112,0.8461538461538461,0.65,0.7480769230769231,0.8666666666666667,18,0.5454545454545454,1.6363636363636365,0.7096774193548387,0.7857142857142857,0.8576923076923078,0.8154633378317588,0.17611980748850378,0.14165159653533588,0.50
fixed_size_prevalence_sweep,fixed_n_228_natural,1,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,5,8,0.5,0.7647058823529411,0.7272727272727273,0.6153846153846154,0.8571428571428571,0.7362637362637363,0.782608695652174,11,0.3235294117647059,1.375,0.6666666666666666,0.6349206349206349,0.8534798534798534,0.8100314017437142,0.15324051858851595,0.13176331362303567,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,1,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,4,9,0.5,0.7647058823529411,0.6923076923076923,0.6923076923076923,0.8095238095238095,0.7509157509157509,0.8095238095238095,13,0.38235294117647056,1.4444444444444444,0.6923076923076923,0.6923076923076923,0.8205128205128206,0.7563714063714062,0.1676222374414172,0.0879984132068999,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,1,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,4,9,0.5,0.8235294117647058,0.8181818181818182,0.6923076923076923,0.9047619047619048,0.7985347985347986,0.8260869565217391,11,0.3235294117647059,1.2222222222222223,0.75,0.7142857142857143,0.8534798534798534,0.847112527994881,0.16098089971515273,0.16236874680308733,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,1,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,5,8,0.5,0.7647058823529411,0.7272727272727273,0.6153846153846154,0.8571428571428571,0.7362637362637363,0.782608695652174,11,0.3235294117647059,1.375,0.6666666666666666,0.6349206349206349,0.816849816849817,0.7481484327638173,0.17047514765895752,0.09891035933704936,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,1,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,4,9,0.5,0.8235294117647058,0.8181818181818182,0.6923076923076923,0.9047619047619048,0.7985347985347986,0.8260869565217391,11,0.3235294117647059,1.2222222222222223,0.75,0.7142857142857143,0.8498168498168499,0.8328162878365717,0.15316454545188798,0.1388063220416798,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,2,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,7,6,0.5,0.7352941176470589,0.75,0.46153846153846156,0.9047619047619048,0.6831501831501832,0.7307692307692307,8,0.23529411764705882,1.3333333333333333,0.5714285714285714,0.5,0.7124542124542125,0.6746089372929653,0.2022137757295217,0.13924370311638887,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,2,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,9,4,0.5,0.6764705882352942,0.6666666666666666,0.3076923076923077,0.9047619047619048,0.6062271062271063,0.6785714285714286,6,0.17647058823529413,1.5,0.42105263157894735,0.3448275862068966,0.695970695970696,0.6110907702719117,0.2140261794648894,0.19207785015597062,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,2,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,7,6,0.5,0.6764705882352942,0.6,0.46153846153846156,0.8095238095238095,0.6355311355311355,0.7083333333333334,10,0.29411764705882354,1.6666666666666667,0.5217391304347826,0.4838709677419355,0.7032967032967034,0.6320759716830766,0.20364284918498549,0.14081186231444862,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,2,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,16,5,8,5,0.5,0.6176470588235294,0.5,0.38461538461538464,0.7619047619047619,0.5732600732600732,0.6666666666666666,10,0.29411764705882354,2.0,0.43478260869565216,0.4032258064516129,0.673992673992674,0.5492401857968928,0.21353076563136658,0.22994061581352176,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,2,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,5,8,0.5,0.7352941176470589,0.6666666666666666,0.6153846153846154,0.8095238095238095,0.7124542124542125,0.7727272727272727,12,0.35294117647058826,1.5,0.64,0.625,0.706959706959707,0.656315193999222,0.2035294188105731,0.24220895942519696,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,3,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,13,8,9,4,0.5,0.5,0.3333333333333333,0.3076923076923077,0.6190476190476191,0.4633699633699634,0.5909090909090909,12,0.35294117647058826,3.0,0.32,0.3125,0.5787545787545788,0.5198371327533443,0.279295245368128,0.319527888780131,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,3,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.5567765567765568,0.4445645222973158,0.2602627048990032,0.1752306255785858,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,3,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,9,4,0.5,0.6176470588235294,0.5,0.3076923076923077,0.8095238095238095,0.5586080586080586,0.6538461538461539,8,0.23529411764705882,2.0,0.38095238095238093,0.3333333333333333,0.6043956043956044,0.5150219580988812,0.23583546641585182,0.16909463046228185,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,3,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,14,7,9,4,0.5,0.5294117647058824,0.36363636363636365,0.3076923076923077,0.6666666666666666,0.48717948717948717,0.6086956521739131,11,0.3235294117647059,2.75,0.3333333333333333,0.31746031746031744,0.5714285714285714,0.4984583210670167,0.260796638161209,0.2301345767782015,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,3,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.5641025641025641,0.4521489260442634,0.2495612662949774,0.20832900133203058,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,4,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.673992673992674,0.496183783611432,0.24433597381875552,0.23213831028517554,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,4,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,9,4,0.5,0.6176470588235294,0.5,0.3076923076923077,0.8095238095238095,0.5586080586080586,0.6538461538461539,8,0.23529411764705882,2.0,0.38095238095238093,0.3333333333333333,0.63003663003663,0.46109513809204206,0.2488613151156371,0.21089647359707778,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,4,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.6373626373626374,0.5056581542613932,0.2457533542557174,0.149912470842109,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,4,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,9,4,0.5,0.6176470588235294,0.5,0.3076923076923077,0.8095238095238095,0.5586080586080586,0.6538461538461539,8,0.23529411764705882,2.0,0.38095238095238093,0.3333333333333333,0.6483516483516483,0.5062484642979999,0.24586791271145683,0.18708494941101356,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,4,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.6813186813186813,0.5319003907888901,0.23061473445036929,0.16604305584641063,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,5,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.7362637362637363,0.6570966389931907,0.20115267445106944,0.17836253454580026,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,5,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.73992673992674,0.6418306401588545,0.20289004188884832,0.15342719940578234,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,5,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,8,5,0.5,0.7058823529411765,0.7142857142857143,0.38461538461538464,0.9047619047619048,0.6446886446886447,0.7037037037037037,7,0.20588235294117646,1.4,0.5,0.423728813559322,0.7545787545787546,0.6569100365623903,0.20360935977027556,0.18891758603208206,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,5,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.7326007326007327,0.6533862944496429,0.19883986329939182,0.12954598752891316,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,5,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,7,6,0.5,0.7058823529411765,0.6666666666666666,0.46153846153846156,0.8571428571428571,0.6593406593406593,0.72,9,0.2647058823529412,1.5,0.5454545454545454,0.4918032786885246,0.73992673992674,0.6488963174444529,0.20684448838202374,0.22713131369913325,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,6,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,7,6,0.5,0.7352941176470589,0.75,0.46153846153846156,0.9047619047619048,0.6831501831501832,0.7307692307692307,8,0.23529411764705882,1.3333333333333333,0.5714285714285714,0.5,0.6300366300366301,0.682068367362485,0.2143381292388595,0.1674193858223803,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,6,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.652014652014652,0.7102940847758454,0.1994964190563337,0.19260950101649058,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,6,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,20,1,8,5,0.5,0.7352941176470589,0.8333333333333334,0.38461538461538464,0.9523809523809523,0.6684981684981685,0.7142857142857143,6,0.17647058823529413,1.2,0.5263157894736842,0.43103448275862066,0.663003663003663,0.692016156920003,0.20565341865354225,0.1729812196948949,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,6,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.663003663003663,0.7141432272073307,0.20302564110052668,0.19402766534510782,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,6,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,7,6,0.5,0.7352941176470589,0.75,0.46153846153846156,0.9047619047619048,0.6831501831501832,0.7307692307692307,8,0.23529411764705882,1.3333333333333333,0.5714285714285714,0.5,0.6263736263736264,0.6794169506378416,0.20641177422634244,0.20105074214584687,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,10,1,1,0.37623762376237624,0.37719298245614036,228,86,142,33,13,20,19,1,5,8,0.5,0.8181818181818182,0.8888888888888888,0.6153846153846154,0.95,0.7826923076923077,0.7916666666666666,9,0.2727272727272727,1.125,0.7272727272727273,0.6557377049180327,0.8923076923076924,0.8595883817037662,0.1457827763145093,0.15854978606556402,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,10,7,1,0.37623762376237624,0.37719298245614036,228,86,142,33,13,20,17,3,6,7,0.5,0.7272727272727273,0.7,0.5384615384615384,0.85,0.6942307692307692,0.7391304347826086,10,0.30303030303030304,1.4285714285714286,0.6086956521739131,0.5645161290322581,0.8538461538461539,0.8115185646562164,0.16150710536017465,0.19260166766065542,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,10,21,1,0.37623762376237624,0.37719298245614036,228,86,142,33,13,20,15,5,5,8,0.5,0.696969696969697,0.6153846153846154,0.6153846153846154,0.75,0.6826923076923077,0.75,13,0.3939393939393939,1.625,0.6153846153846154,0.6153846153846154,0.8692307692307693,0.8396921705745235,0.15131988807763455,0.21257157465725235,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,10,42,1,0.37623762376237624,0.37719298245614036,228,86,142,33,13,20,16,4,5,8,0.5,0.7272727272727273,0.6666666666666666,0.6153846153846154,0.8,0.7076923076923077,0.7619047619047619,12,0.36363636363636365,1.5,0.64,0.625,0.8769230769230769,0.8294167989006045,0.15337042101561416,0.1406607131163279,natural
fixed_size_prevalence_sweep,fixed_n_228_natural,10,99,1,0.37623762376237624,0.37719298245614036,228,86,142,33,13,20,16,4,4,9,0.5,0.7575757575757576,0.6923076923076923,0.6923076923076923,0.8,0.7461538461538462,0.8,13,0.3939393939393939,1.4444444444444444,0.6923076923076923,0.6923076923076923,0.8769230769230769,0.8227004330511118,0.15153971558172571,0.11419022534832808,natural
fixed_size_prevalence_sweep,fixed_n_230_0.4,7,1,1,0.4,0.4,230,92,138,33,12,21,17,4,6,6,0.5,0.696969696969697,0.6,0.5,0.8095238095238095,0.6547619047619048,0.7391304347826086,10,0.30303030303030304,1.6666666666666667,0.5454545454545454,0.5172413793103449,0.7420634920634921,0.6058083052568347,0.20889326349151444,0.14000312758214548,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,7,7,1,0.4,0.4,230,92,138,33,12,21,17,4,5,7,0.5,0.7272727272727273,0.6363636363636364,0.5833333333333334,0.8095238095238095,0.6964285714285714,0.7727272727272727,11,0.3333333333333333,1.5714285714285714,0.6086956521739131,0.5932203389830508,0.7301587301587302,0.6175964830376595,0.20492085982270158,0.2132935203386076,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,7,21,1,0.4,0.4,230,92,138,33,12,21,18,3,5,7,0.5,0.7575757575757576,0.7,0.5833333333333334,0.8571428571428571,0.7202380952380952,0.782608695652174,10,0.30303030303030304,1.4285714285714286,0.6363636363636364,0.603448275862069,0.7182539682539683,0.5962424666836431,0.20685923975291748,0.17727059667760678,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,7,42,1,0.4,0.4,230,92,138,33,12,21,18,3,5,7,0.5,0.7575757575757576,0.7,0.5833333333333334,0.8571428571428571,0.7202380952380952,0.782608695652174,10,0.30303030303030304,1.4285714285714286,0.6363636363636364,0.603448275862069,0.7341269841269841,0.6114964896214896,0.20062446159713854,0.17453496993491144,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,7,99,1,0.4,0.4,230,92,138,33,12,21,17,4,4,8,0.5,0.7575757575757576,0.6666666666666666,0.6666666666666666,0.8095238095238095,0.7380952380952381,0.8095238095238095,12,0.36363636363636365,1.5,0.6666666666666666,0.6666666666666666,0.7698412698412699,0.6547920789300099,0.19361992204858636,0.10852226998769875,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,8,1,1,0.4,0.4,230,92,138,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8035714285714286,0.723717744673627,0.1728629175792944,0.1776157906561187,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,8,7,1,0.4,0.4,230,92,138,33,12,21,16,5,3,9,0.5,0.7575757575757576,0.6428571428571429,0.75,0.7619047619047619,0.7559523809523809,0.8421052631578947,14,0.42424242424242425,1.5555555555555556,0.6923076923076923,0.7258064516129032,0.7817460317460317,0.6510520729270729,0.1758127379873772,0.17326470396735452,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,8,21,1,0.4,0.4,230,92,138,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8174603174603174,0.763173196629079,0.16180222590052454,0.21888709361806058,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,8,42,1,0.4,0.4,230,92,138,33,12,21,16,5,3,9,0.5,0.7575757575757576,0.6428571428571429,0.75,0.7619047619047619,0.7559523809523809,0.8421052631578947,14,0.42424242424242425,1.5555555555555556,0.6923076923076923,0.7258064516129032,0.8134920634920634,0.7400581172639997,0.16468083077206558,0.15618419624639282,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,8,99,1,0.4,0.4,230,92,138,33,12,21,17,4,6,6,0.5,0.696969696969697,0.6,0.5,0.8095238095238095,0.6547619047619048,0.7391304347826086,10,0.30303030303030304,1.6666666666666667,0.5454545454545454,0.5172413793103449,0.8333333333333334,0.7918574481074481,0.16304921354516422,0.19405425836642584,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,9,1,1,0.4,0.4,230,92,138,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8928571428571428,0.788949013949014,0.14151050239418436,0.16381416311769773,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,9,7,1,0.4,0.4,230,92,138,33,12,21,19,2,6,6,0.5,0.7575757575757576,0.75,0.5,0.9047619047619048,0.7023809523809523,0.76,8,0.24242424242424243,1.3333333333333333,0.6,0.5357142857142857,0.8888888888888888,0.7793211418211419,0.13703897845671223,0.21624734817129193,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,9,21,1,0.4,0.4,230,92,138,33,12,21,19,2,5,7,0.5,0.7878787878787878,0.7777777777777778,0.5833333333333334,0.9047619047619048,0.7440476190476191,0.7916666666666666,9,0.2727272727272727,1.2857142857142858,0.6666666666666666,0.6140350877192983,0.8531746031746031,0.7598781542531542,0.15063289604776403,0.17200514222636368,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,9,42,1,0.4,0.4,230,92,138,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.9166666666666667,0.8443995274877629,0.1402980525458454,0.21191176726962582,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.4,9,99,1,0.4,0.4,230,92,138,33,12,21,19,2,5,7,0.5,0.7878787878787878,0.7777777777777778,0.5833333333333334,0.9047619047619048,0.7440476190476191,0.7916666666666666,9,0.2727272727272727,1.2857142857142858,0.6666666666666666,0.6140350877192983,0.873015873015873,0.7814173789173788,0.15293257099829952,0.1893392358765458,0.40
fixed_size_prevalence_sweep,fixed_n_230_0.5,7,1,1,0.5,0.5,230,115,115,33,12,21,13,8,3,9,0.5,0.6666666666666666,0.5294117647058824,0.75,0.6190476190476191,0.6845238095238095,0.8125,17,0.5151515151515151,1.8888888888888888,0.6206896551724138,0.6923076923076923,0.7261904761904762,0.5860996642246643,0.2265192915247818,0.22434436597607352,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,7,7,1,0.5,0.5,230,115,115,33,12,21,14,7,4,8,0.5,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,15,0.45454545454545453,1.875,0.5925925925925926,0.6349206349206349,0.7380952380952381,0.6093868414659489,0.21439125736992384,0.2583976098985383,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,7,21,1,0.5,0.5,230,115,115,33,12,21,13,8,2,10,0.5,0.696969696969697,0.5555555555555556,0.8333333333333334,0.6190476190476191,0.7261904761904763,0.8666666666666667,18,0.5454545454545454,1.8,0.6666666666666666,0.7575757575757576,0.7658730158730159,0.6448005698005698,0.21474243115985459,0.18812375583431942,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,7,42,1,0.5,0.5,230,115,115,33,12,21,14,7,3,9,0.5,0.696969696969697,0.5625,0.75,0.6666666666666666,0.7083333333333333,0.8235294117647058,16,0.48484848484848486,1.7777777777777777,0.6428571428571429,0.703125,0.7103174603174603,0.5729052197802198,0.22146575981683628,0.2190451771020889,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,7,99,1,0.5,0.5,230,115,115,33,12,21,12,9,2,10,0.5,0.6666666666666666,0.5263157894736842,0.8333333333333334,0.5714285714285714,0.7023809523809523,0.8571428571428571,19,0.5757575757575758,1.9,0.6451612903225806,0.746268656716418,0.7777777777777778,0.662289673927605,0.20809134815659844,0.1795260165676926,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,8,1,1,0.5,0.5,230,115,115,33,12,21,15,6,2,10,0.5,0.7575757575757576,0.625,0.8333333333333334,0.7142857142857143,0.7738095238095238,0.8823529411764706,16,0.48484848484848486,1.6,0.7142857142857143,0.78125,0.8273809523809523,0.760683556639439,0.18156491037076197,0.19074511979565476,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,8,7,1,0.5,0.5,230,115,115,33,12,21,15,6,1,11,0.5,0.7878787878787878,0.6470588235294118,0.9166666666666666,0.7142857142857143,0.8154761904761905,0.9375,17,0.5151515151515151,1.5454545454545454,0.7586206896551724,0.8461538461538461,0.8293650793650793,0.7663714989653124,0.17288152271417992,0.19491898471658878,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,8,21,1,0.5,0.5,230,115,115,33,12,21,16,5,2,10,0.5,0.7878787878787878,0.6666666666666666,0.8333333333333334,0.7619047619047619,0.7976190476190477,0.8888888888888888,15,0.45454545454545453,1.5,0.7407407407407407,0.7936507936507936,0.8015873015873016,0.6883953084891219,0.1858479137110481,0.1965486186020302,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,8,42,1,0.5,0.5,230,115,115,33,12,21,15,6,1,11,0.5,0.7878787878787878,0.6470588235294118,0.9166666666666666,0.7142857142857143,0.8154761904761905,0.9375,17,0.5151515151515151,1.5454545454545454,0.7586206896551724,0.8461538461538461,0.7976190476190476,0.708396260602143,0.18528213999153362,0.2117317467927933,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,8,99,1,0.5,0.5,230,115,115,33,12,21,15,6,1,11,0.5,0.7878787878787878,0.6470588235294118,0.9166666666666666,0.7142857142857143,0.8154761904761905,0.9375,17,0.5151515151515151,1.5454545454545454,0.7586206896551724,0.8461538461538461,0.7896825396825397,0.6868824025963495,0.18615891437315515,0.2394206912228555,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,9,1,1,0.5,0.5,230,115,115,33,12,21,18,3,1,11,0.5,0.8787878787878788,0.7857142857142857,0.9166666666666666,0.8571428571428571,0.8869047619047619,0.9473684210526315,14,0.42424242424242425,1.2727272727272727,0.8461538461538461,0.8870967741935484,0.9047619047619048,0.8248466810966811,0.1503006096907077,0.23367657535003897,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,9,7,1,0.5,0.5,230,115,115,33,12,21,19,2,1,11,0.5,0.9090909090909091,0.8461538461538461,0.9166666666666666,0.9047619047619048,0.9107142857142857,0.95,13,0.3939393939393939,1.1818181818181819,0.88,0.9016393442622951,0.9246031746031746,0.8538012368894723,0.14076251221234176,0.28254798596555536,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,9,21,1,0.5,0.5,230,115,115,33,12,21,18,3,2,10,0.5,0.8484848484848485,0.7692307692307693,0.8333333333333334,0.8571428571428571,0.8452380952380952,0.9,13,0.3939393939393939,1.3,0.8,0.819672131147541,0.8849206349206349,0.8125117937617937,0.14110903114385343,0.19232477428335132,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,9,42,1,0.5,0.5,230,115,115,33,12,21,18,3,1,11,0.5,0.8787878787878788,0.7857142857142857,0.9166666666666666,0.8571428571428571,0.8869047619047619,0.9473684210526315,14,0.42424242424242425,1.2727272727272727,0.8461538461538461,0.8870967741935484,0.8928571428571428,0.8009559683472728,0.1377521343832835,0.19876849922266873,0.50
fixed_size_prevalence_sweep,fixed_n_230_0.5,9,99,1,0.5,0.5,230,115,115,33,12,21,19,2,2,10,0.5,0.8787878787878788,0.8333333333333334,0.8333333333333334,0.9047619047619048,0.8690476190476191,0.9047619047619048,12,0.36363636363636365,1.2,0.8333333333333334,0.8333333333333334,0.9087301587301587,0.8212902837902838,0.1370683622100716,0.2193617229208802,0.50
fixed_size_prevalence_sweep,fixed_n_230_natural,7,1,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.761904761904762,0.6318426943426944,0.19962571970927406,0.19185483500812994,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,7,7,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,17,4,5,7,0.5,0.7272727272727273,0.6363636363636364,0.5833333333333334,0.8095238095238095,0.6964285714285714,0.7727272727272727,11,0.3333333333333333,1.5714285714285714,0.6086956521739131,0.5932203389830508,0.7301587301587302,0.6141573295985061,0.20726017643977207,0.19075731120326306,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,7,21,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.7063492063492064,0.5810334713595583,0.20633508276932314,0.15389626857006186,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,7,42,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,18,3,5,7,0.5,0.7575757575757576,0.7,0.5833333333333334,0.8571428571428571,0.7202380952380952,0.782608695652174,10,0.30303030303030304,1.4285714285714286,0.6363636363636364,0.603448275862069,0.7222222222222222,0.597579365079365,0.2012667126666889,0.1593910487312259,natural
