outer_fold,inner_fold,feature,importance,positive_importance_share,selected_feature_set_json,fallback_top_feature_used
2,1,Q10_Financial_Difficulty,0.030488178135410382,0.05773249860690034,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,1,Q11_Internet_Access,-0.0003233019105864765,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,1,Q12_Outside_Responsibilities,0.02194339877826116,0.04155208073667236,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,1,Q14_Year,0.0031418184402880354,0.005949356105224072,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,1,Q16_Belonging,0.007928806894553275,0.01501401070805628,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,1,Q13_Faculty,0.004481085552252395,0.008485396019854053,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q1_Academic_Performance,0.04140189810563658,0.2658266740037042,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q2_Attendance,0.0023782953156190056,0.015270177515448707,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q3_Assignments,0.0,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q4_Repeating,0.01908212288901177,0.12251943733529846,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q6_PHQ2_Interest,-0.023785107779545022,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q7_PHQ2_Depressed,0.021929443382611723,0.14080105656698327,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q8_GAD2_Nervous,-0.03729606567859055,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q9_GAD2_Worry,0.05357462285754364,0.3439833547941794,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q10_Financial_Difficulty,-0.015311122034766733,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q11_Internet_Access,-0.005756239589252915,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q12_Outside_Responsibilities,-0.03595795407545317,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q14_Year,-0.07589999955671109,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q16_Belonging,0.017381336375104164,0.111599299784386,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,2,Q13_Faculty,-0.02426395897840637,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q1_Academic_Performance,0.0021868916719525455,0.01623627639620322,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q2_Attendance,0.0002620803199680388,0.0019457792846260342,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q3_Assignments,0.02126722966414288,0.157895621185597,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q4_Repeating,0.017886883881244955,0.13279870891062007,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q6_PHQ2_Interest,0.007479912468688335,0.055533581209625586,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q7_PHQ2_Depressed,0.018367616865363562,0.13636784482303238,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q8_GAD2_Nervous,0.03230600430117255,0.23985148501774972,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q9_GAD2_Worry,-0.005776459998941075,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q10_Financial_Difficulty,0.001035321056157812,0.007686598765808476,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q11_Internet_Access,0.02293383507396999,0.17026910379765556,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q12_Outside_Responsibilities,-0.017666472529605893,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q14_Year,0.009674801574960468,0.0718292334568317,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q16_Belonging,-0.0508489689215625,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,3,Q13_Faculty,0.0012911232750037777,0.009585767152250294,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q1_Academic_Performance,0.022493417688627653,0.03463059186793383,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q2_Attendance,0.07719360799552477,0.11884633852942027,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q3_Assignments,0.021301777632230852,0.032795957353169834,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q4_Repeating,0.07290750123743593,0.11224750077624006,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q6_PHQ2_Interest,0.05331412066776202,0.08208177072959902,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q7_PHQ2_Depressed,0.10285309122644859,0.15835136633857705,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q8_GAD2_Nervous,-0.009703312094724031,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q9_GAD2_Worry,0.056090428981012685,0.08635614118884433,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q10_Financial_Difficulty,0.04576653100943352,0.0704615936332407,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q11_Internet_Access,0.040074427391479074,0.06169810024188152,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q12_Outside_Responsibilities,0.021842598676308427,0.033628598844574205,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q14_Year,0.027122963563331375,0.04175818430142155,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q16_Belonging,0.08047273070458592,0.12389483590737912,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,4,Q13_Faculty,0.02809129805420285,0.04324902028771846,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q1_Academic_Performance,-0.014255459578275306,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q2_Attendance,-0.063891840492694,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q3_Assignments,0.0010417057999600298,0.004354471070396789,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q4_Repeating,0.01260418468791102,0.052687195935313624,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q6_PHQ2_Interest,0.021952202700565963,0.09176317497202044,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q7_PHQ2_Depressed,0.0779712014368846,0.32593016280990467,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q8_GAD2_Nervous,0.07257436599465661,0.30337066107172145,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q9_GAD2_Worry,0.028332728264893626,0.11843463440409618,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q10_Financial_Difficulty,-0.02754628640802221,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q11_Internet_Access,0.022156390136326698,0.09261670605727766,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q12_Outside_Responsibilities,-0.019428201693578076,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q14_Year,0.002593933734320464,0.010842993679269296,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q16_Belonging,-0.014025695341871789,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
2,5,Q13_Faculty,-0.02538493622662243,0.0,"[""Q11_Internet_Access"", ""Q16_Belonging"", ""Q1_Academic_Performance"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q8_GAD2_Nervous"", ""Q9_GAD2_Worry""]",False
3,1,Q1_Academic_Performance,0.010128332311802084,0.014355755990087664,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q2_Attendance,0.017178748599424122,0.024348917029610583,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q3_Assignments,0.05837568201477148,0.08274087193826506,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q4_Repeating,0.05045342843762281,0.071511980967476,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q6_PHQ2_Interest,0.05955103936904875,0.08440680694708166,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q7_PHQ2_Depressed,0.12702944428580154,0.18004975050023192,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q8_GAD2_Nervous,0.04855059503208409,0.0688149316192955,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q9_GAD2_Worry,0.08407487965111578,0.11916655378309329,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q10_Financial_Difficulty,0.013606258877857366,0.019285320265496952,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q11_Internet_Access,0.04753872615769474,0.06738072288605997,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q12_Outside_Responsibilities,0.05145477393659899,0.07293127401617702,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q14_Year,-0.00970979064413494,0.0,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q16_Belonging,0.06657859818976766,0.09436757013399558,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,1,Q13_Faculty,0.07100362706537104,0.10063954392312884,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,2,Q1_Academic_Performance,0.04364736681631014,0.0329934758022021,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,2,Q2_Attendance,0.09258532595023253,0.06998616260709929,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,2,Q3_Assignments,0.0934717989763861,0.0706562563257145,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,2,Q4_Repeating,0.03665670169803843,0.02770916297316775,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,2,Q6_PHQ2_Interest,0.13270125701529173,0.10031019123517335,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,2,Q7_PHQ2_Depressed,0.20563759041188429,0.15544348624353546,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,2,Q8_GAD2_Nervous,0.07618345452334346,0.05758782594886873,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
3,2,Q9_GAD2_Worry,0.07659024895263425,0.05789532587700324,"[""Q10_Financial_Difficulty"", ""Q12_Outside_Responsibilities"", ""Q13_Faculty"", ""Q16_Belonging"", ""Q2_Attendance"", ""Q3_Assignments"", ""Q4_Repeating"", ""Q6_PHQ2_Interest"", ""Q7_PHQ2_Depressed"", ""Q9_GAD2_Worry""]",False
